10.63434;0.56553614;25.308136
4.908726;-4.846917;26.213768
1.0562456;-9.779325;27.57045
7.4231114;-4.949882;25.298908
6.2574315;-0.94410354;26.398577
14.775706;3.464801;24.673
33.90304;-11.51553;25.062649
-8.853728;-8.099885;31.514776
1.4832399;-4.0947857;26.999249
1.975419;-6.8405566;26.790497
3.722404;-2.3206313;26.292728
5.6751266;-12.164249;28.08984
8.390896;2.2043877;25.254627
12.857034;-2.2494454;24.830244
-1.9056371;-2.8573852;28.365332
-4.7410073;6.8534217;24.959005
23.530441;3.0721903;26.439852
10.3275795;-2.2311292;24.863943
-3.2812004;-4.1831837;31.162682
-1.6883874;3.3319783;25.79788
12.456117;-7.1064367;25.899023
16.397352;-3.786421;25.686125
17.396317;0.98594046;25.551826
6.9761844;4.932102;25.984995
7.6789308;7.5327997;26.945698
3.566181;10.219493;26.518522
-13.561517;-4.169202;32.521587
-15.844875;8.705442;23.785479
17.27421;-8.810268;25.156809
3.4259791;12.8123045;27.833895
5.974341;-8.85115;28.843954
11.011435;-4.8290734;25.339561
-6.1580286;-3.41128;30.7865
20.433487;0.16807508;25.879358
-7.7321377;-5.499596;32.55962
-3.5502453;-17.894276;31.072691
0.042837545;-1.7151799;26.8756
-8.991651;-2.023905;30.481794
26.01715;-13.639016;25.109055
14.567961;6.006115;26.386585
0.5850204;24.86641;24.61094
-10.919011;-4.2292624;31.16724
9.95489;-6.643692;27.084723
4.5859327;4.677405;26.132214
21.549696;-2.599167;25.733622
22.870003;-4.960028;25.351196
9.152911;4.368188;25.31261
16.788448;7.835864;27.228844
5.1589665;7.251801;26.174643
18.936743;-5.0876617;25.381977
0.64804804;9.598943;25.966587
-19.589737;-4.352402;34.923813
5.9980426;9.565165;27.46188
-0.4921379;-8.049319;29.091673
-4.0050125;4.5072103;26.484442
10.062543;-13.300457;27.70473
15.128391;11.033181;28.998623
25.716702;-5.2318068;25.530075
19.663147;-7.8067074;25.116493
23.247904;-9.514541;25.509249
4.4773645;16.849627;30.946468
17.19016;4.606113;26.278618
-1.2170948;12.225725;24.909304
19.736193;3.0582907;26.03331
1.1368802;-6.047041;31.978014
-28.477255;-3.116662;31.401518
2.5719059;33.566204;33.745853
-3.2794597;0.4017101;28.05113
-5.390162;-9.015869;31.815125
-8.146338;2.09873;28.340666
-23.098328;6.0737443;23.696465
2.1595328;5.2357373;25.821695
-10.517586;-6.197885;33.409428
2.6247146;-13.829508;29.079432
5.0961866;0.79192567;26.725103
20.769497;10.258358;28.39284
-28.432203;-3.606437;36.976654
-29.075052;4.8618793;20.384953
-0.37279665;7.290025;25.878494
11.397703;12.973991;30.78491
10.252194;7.331631;27.121668
-12.591424;-13.324256;31.966469
6.1431985;14.573672;31.446028
28.313026;-10.799179;25.193365
23.327356;0.17693472;25.990276
0.86456573;12.13706;26.327896
-9.932533;7.529542;24.090174
2.5876844;7.8196764;25.947649
-13.486196;-6.1887403;37.19826
10.002504;-20.031748;29.346254
24.639328;-2.4902587;25.729485
-16.499453;-6.194352;38.36283
5.029754;-10.674479;30.264105
19.408579;-18.0162;16.81909
20.69912;-10.228535;25.145414
0.07878673;-14.735543;29.999508
-2.1784294;6.070083;24.39883
13.624018;8.213606;28.2574
31.36364;-6.1675243;25.315205
3.6909235;20.167011;31.684072
21.56022;5.331788;26.78742
22.73085;7.922656;27.715984
-2.6133711;-9.623546;30.411465
2.6082945;16.121634;28.711973
-4.719261;-11.630668;30.614845
-32.160385;-4.6549644;33.712696
-11.482705;-9.846589;31.536343
-15.206081;6.4796147;25.109632
-13.625586;-5.441647;40.317814
-25.713692;-3.8500948;36.59583
-24.720856;-4.9254937;40.11594
-21.208162;5.403002;24.112385
-17.969229;10.19936;23.579775
-2.2612348;7.941884;24.850475
-21.02163;-0.8668444;31.579857
-7.541777;-10.688883;30.969423
-18.873709;-9.558445;35.588673
28.608597;-5.1490135;25.413572
-6.9447193;-13.6086445;31.007086
-32.336845;2.0193832;23.88936
-31.807316;-3.9404237;36.800064
4.3934917;21.135447;36.181335
-17.757029;-6.833911;35.501007
-18.25563;2.7044833;26.882929
11.289284;-11.405593;26.953632
19.772457;7.6619544;27.30086
26.446432;3.0832405;26.871675
-9.962335;-5.5594945;36.490345
29.386713;2.9170785;26.757475
-19.726414;-6.0431848;37.363613
-18.677156;-5.37065;40.53515
-7.7058268;10.595448;23.64148
-14.075898;-10.738991;33.171448
-18.33821;-0.7449094;30.789541
-15.54555;2.28352;27.764023
-34.406727;-1.190811;29.921953
25.836758;-8.1540165;25.337488
-28.098738;4.0040646;17.441559
30.534592;-2.9665825;25.690271
-16.645897;-13.99294;33.291065
-0.27002093;-11.66869;29.168598
-41.66058;-0.24892017;30.418777
17.37393;-10.355378;23.148836
39.545414;-7.15915;25.117523
-20.55133;9.7144165;23.078661
-31.122599;-3.236673;45.011772
2.2650914;25.193932;29.419611
6.0827456;17.778048;36.016014
-12.38363;-3.9268408;51.276684
-28.92237;12.782204;20.311207
-10.522857;-5.357626;39.59649
-4.879331;-6.1165843;32.542587
25.70937;8.437485;28.105553
-16.219221;11.219098;21.916307
27.590372;-2.4375873;25.723509
3.385872;-16.86636;29.91194
-4.621192;11.661669;23.71604
-19.461164;0.98561573;28.846743
8.461059;13.507515;33.197784
24.696117;5.72808;27.233215
17.165241;13.102014;29.520174
-24.715664;1.2100759;27.145048
-36.856293;-0.23744959;28.550352
-25.592497;-2.8099475;32.47624
-30.605482;3.4626255;18.501984
19.067625;-18.97759;19.278444
-34.698215;-3.4871886;39.692463
1.6913234;22.190878;30.956163
33.19549;-14.362199;25.173893
2.1768675;36.43453;39.177002
-32.018562;-2.3747199;31.551428
32.8143;-1.2716049;25.849728
1.1281745;14.469692;27.416035
-16.068726;-4.9495606;42.48803
36.705425;-12.428394;25.2455
-5.9004273;8.366148;24.882288
29.324945;-0.012459375;26.021393
-19.378237;-13.188682;33.940968
-16.041748;-5.3942356;33.587418
-2.3405714;-13.25856;30.148224
-6.8017926;-5.3455935;36.057518
-6.4443903;-17.19135;31.467308
-13.967276;10.467165;23.19155
-16.912786;4.670987;21.756332
-10.332685;10.107423;23.681934
5.354618;19.561901;33.917477
-18.602432;7.727095;23.42084
27.655758;5.9431973;27.533638
19.119347;15.153456;30.27756
-25.375061;12.329776;21.729898
-8.655033;32.133564;29.705393
-12.243418;-1.4973006;31.475372
-3.5969222;9.473059;24.890848
-7.407361;17.495428;22.982737
-37.02002;0.7405882;25.829914
-23.87502;-0.76760817;31.087341
-43.359287;-4.4998164;35.577198
-13.278078;0.8900797;29.254337
-25.052828;-4.0728245;43.024155
-13.352209;-6.7522993;34.048023
-12.873458;-4.8649955;43.44381
-18.385914;-16.382866;33.56477
-12.385548;8.342347;23.589916
-29.514309;-4.995034;34.709408
-14.88926;-4.027332;49.50553
25.431438;-11.039919;25.21889
-12.069416;-16.523075;32.256756
4.101185;27.244778;35.22019
38.9119;2.5780175;26.383623
-6.593056;-0.5808706;29.128124
4.1815195;23.521658;38.63167
-1.7871875;-4.712724;47.60825
20.560629;-25.572222;19.43601
-35.766403;2.5758305;18.805859
23.634174;10.659054;28.512201
-8.027485;20.780584;40.36503
34.0856;-5.264939;25.297176
-9.689938;-12.71144;31.637188
21.017067;13.119637;29.210712
-21.714533;7.3296523;22.938766
16.249384;15.966041;30.905529
22.370657;-15.432334;24.255264
-4.420741;-15.139448;30.720072
35.774567;-2.8793294;25.411228
1.9692626;28.164686;29.128428
0.8700838;23.609299;27.222376
2.0446007;18.298117;30.04053
-0.39702147;16.86293;27.714346
-16.008043;4.066838;25.683125
5.2486544;-14.854827;28.661129
-43.789246;1.3085941;27.00173
-29.379244;-3.5788884;42.345303
-36.16178;-1.7669297;32.109577
7.53356;-16.922922;28.929491
29.149532;-8.016119;25.275928
-9.481545;13.204341;23.015852
-22.395184;12.283787;21.631594
26.321918;0.18373579;26.20464
-25.812204;4.2204356;18.962732
-3.5127807;-4.8958488;44.853855
-11.989111;12.16367;22.966585
-22.249704;-4.125587;44.48321
-23.457186;-3.5928783;49.142555
-29.698193;-1.17589;29.392473
-33.217598;3.149057;16.520796
4.873056;19.30299;38.377922
-7.318506;-5.3233814;39.245766
16.878954;-7.3219914;22.958635
28.463877;-15.523434;25.184149
19.296774;-17.285006;21.386845
4.783922;18.209118;41.658485
1.313446;-32.126648;31.728426
-23.169123;9.786869;22.779642
15.186893;25.452492;32.86329
33.341324;-8.458332;25.182575
13.483303;16.73468;32.18935
31.190363;-10.505749;25.166964
39.97097;-13.167768;25.21048
-14.814708;-16.311762;32.74798
-24.472868;-16.495752;34.68032
-24.579958;-7.0798297;36.75912
28.58904;9.075473;28.563068
-22.297928;0.6641225;29.074474
-45.13025;2.35953;24.276348
38.365448;-4.0116324;24.984064
-31.56882;-3.5984566;39.93757
17.880426;10.38646;28.415295
30.555706;5.729445;27.35047
20.28933;-13.676615;23.79863
35.43665;-0.0906503;26.079617
-10.993935;2.7628627;28.734571
-60.280663;1.3226099;-0.14117575
-29.736145;-3.1276593;48.02168
2.8133006;24.524305;32.255512
4.407701;29.753574;33.86075
36.65227;8.214279;27.766941
-38.703316;-0.95980966;30.647541
-17.939346;-3.9860044;48.894028
-11.450074;-4.256828;48.273277
-21.7273;-4.779098;41.33599
-9.04671;-5.02185;42.406967
-24.850447;-3.7740955;46.099052
-31.006643;1.1072925;27.92111
-33.249153;3.583408;19.290022
-6.810798;13.080254;23.12369
12.194251;-14.841118;27.220016
-16.45203;14.600665;17.82418
18.826033;-11.824165;24.387466
18.100952;-11.480725;20.90695
35.82203;-26.023586;25.26807
21.147533;-23.36139;21.639498
1.3170339;26.215809;26.915354
-36.109238;2.9448326;15.933648
5.869523;9.312819;41.37577
19.298895;-14.614713;21.564716
-3.6144247;-5.6906633;36.143333
-5.19983;-4.555409;47.777985
14.682664;-8.741471;25.716152
29.964836;-13.142929;25.149158
22.195473;-25.785488;22.692408
14.3757105;-11.773614;26.201462
3.5835683;25.099926;41.144604
3.950247;19.447159;49.910408
-25.54334;16.60562;22.316828
-13.7917;13.254915;21.328255
-21.321457;-11.191833;35.0928
-0.1463528;30.115768;20.716537
-16.848642;-11.267352;34.37155
-23.039284;4.134576;18.686472
22.874304;-12.594187;24.935389
16.865278;18.81343;31.712767
22.013708;15.796676;30.020145
14.927607;22.542753;32.614727
-9.687926;-18.56136;32.030262
-40.38447;-3.497594;35.59933
24.990526;16.173502;29.905653
12.578578;11.091613;29.838987
38.189014;-0.42753798;25.805002
-1.3135229;-23.704979;31.388802
13.304634;-17.696438;27.555473
10.994833;15.053637;32.76303
0.716139;-5.4502673;41.39789
38.924717;-10.520924;25.344933
-13.580751;-18.940628;32.73708
1.9253547;-18.880554;30.459011
-38.312916;6.5580807;22.403286
-1.3919785;-5.304099;29.545525
-37.480167;-3.0013664;43.398094
38.17014;-18.296535;25.262705
-40.382545;3.247196;21.089302
-44.62334;2.5015314;15.457
-45.976337;0.2688955;29.163078
-25.794336;9.779476;22.75315
31.207317;-16.440807;25.213528
-32.55031;15.030488;19.318083
-27.149275;14.659739;14.848067
1.4875027;31.105537;28.973858
-29.959175;20.329395;22.763844
-17.873001;4.8514476;18.902792
4.03555;31.941172;35.690598
35.833782;2.6831694;26.458239
-19.90543;6.3070354;22.9488
27.93168;-18.705341;25.225153
30.95793;-19.380117;25.230778
-20.527;4.5364485;19.961878
-17.107906;-4.3608656;45.840298
-20.780357;-3.5571797;50.845768
-1.5525603;26.719955;16.771261
2.8359406;27.47966;32.486996
-8.212618;-4.4401793;47.881702
-25.893522;-11.772093;35.289696
14.304155;19.55913;32.720406
-21.401743;-8.124719;36.17373
-23.803083;-9.937133;35.979687
