-0.00552,-0.03263,-0.0501
0.00532,-0.02608,-0.04717
-0.16903,0.71673,-1.44586
0.02012,-0.01588,-0.04402
0.02386,-0.00805,-0.18973
0.06656,0.02285,-0.59306
-0.10979,1.30229,-0.20575
-0.17985,0.77253,-1.31985
0.03102,-0.00282,-0.05245
0.04518,-0.01278,-0.06263
-0.13085,1.24701,-0.89046
0.02288,-0.006,-0.05368
-0.12187,1.11117,-0.86723
0.04698,-0.01165,-1.12445
0.03621,0.00356,-0.21177
-0.03329,0.00679,-1.14383
0.02977,-0.00162,-0.05108
-0.00178,-0.01445,-0.02212
-0.05319,1.25838,-0.5484
-0.18404,0.19184,-1.87202
0.00144,-0.0133,-0.04201
0.06471,0.06432,-1.34672
-0.01418,0.86372,-0.26972
0.02109,-0.00695,-0.05394
0.02234,-0.01053,-0.05685
0.08459,0.04096,-0.66829
-0.07312,0.094,-0.25894
0.1383,0.05225,-0.08591
0.06461,-0.01196,-0.06531
0.0087,0.02235,-1.75716
-0.18686,0.85552,-1.4775
-0.0847,0.26568,-0.02153
-0.14353,0.34801,-1.78913
0.06411,0.01736,-1.08508
-0.08716,1.38691,-0.28143
0.0201,0.01348,-2.2022
0.01866,-0.00608,-0.09616
0.06999,0.0233,-0.78228
-0.07529,0.1421,0.03078
-0.04429,0.00858,-1.20184
-0.12076,0.05835,-1.19671
0.11441,0.05371,-0.66623
-0.1356,0.47571,-1.50166
0.05105,0.01126,-0.41115
0.00988,-0.01354,-0.07545
-0.09127,1.28584,-0.80175
0.00973,-0.01947,-0.03175
-0.22941,0.01025,-0.55917
-0.07796,0.63082,-0.30328
0.02466,-0.02177,-0.14324
0.02049,-0.00596,-0.13778
-0.09914,0.24296,0.02544
-0.10036,0.59278,-0.05307
-0.13396,0.20117,-1.32722
-0.07351,1.55028,-0.53654
0.06126,0.00555,-0.06591
-0.06221,1.40165,-0.54449
0.08348,0.02069,-0.07426
-0.16104,0.51759,-1.31999
-0.18467,0.80259,-1.39586
-0.16337,0.6631,-1.37399
-0.17536,0.83682,-1.01742
0.04823,-0.00922,-0.03889
0.01276,-0.0071,-0.0469
0.03723,-0.00671,-0.04027
0.03061,-0.01492,-0.0555
0.03483,-0.01098,-0.06167
-0.18535,-0.1584,-2.07741
0.08972,-0.00801,-0.0644
-0.0589,1.32314,-0.45602
-0.15367,1.12401,-0.13601
0.01066,-0.0489,-0.13431
-0.27682,-0.22439,-2.32424
-0.09969,0.10983,-1.50065
-0.19572,1.16513,-0.11955
-0.05912,0.04507,-0.5206
-0.12277,0.37435,-1.53753
0.04853,0.00242,-0.03784
0.0,0.0,0.0
0.00045,-0.00459,-0.01701
-0.14306,0.2333,-0.24579
0.01422,-0.00357,-0.03655
-0.11661,1.48906,-0.78754
-0.14358,-0.05988,-1.97351
0.03295,-0.00884,-0.0579
0.01046,-0.02536,-0.05559
0.02082,-0.00208,-0.04489
-0.13661,0.38824,0.02371
0.03757,0.00256,-0.05764
-0.20545,0.22167,-0.39812
-0.12277,0.65372,-0.0405
0.01451,-0.01387,-0.10127
0.04652,0.00052,-0.41485
0.04173,-0.0137,-0.03734
0.0621,-0.015,-0.04984
-0.10768,0.14136,-1.55124
0.01319,-0.00867,-0.04537
0.02303,-0.00176,-0.04676
-0.81807,-0.37156,-3.77581
0.03431,-0.00906,-1.63706
-0.14705,0.57076,-0.002
0.07221,-0.01476,-0.05717
0.03296,-0.01276,-0.05154
-0.06969,-0.07135,0.08806
-0.15757,1.14915,-0.98274
0.04358,-0.02623,-0.78217
0.09255,0.02435,-0.07529
0.03209,-0.00073,-0.05446
0.00581,-0.02559,-0.05583
-0.08594,1.41666,-0.37405
0.01771,-0.00377,-0.04852
0.03547,-0.01068,-0.03863
0.00941,-0.01383,-0.07187
0.02759,-0.00356,-0.05338
-0.09961,0.38469,-0.02825
0.01234,-0.02289,-0.04422
-0.19302,0.81732,-1.56506
-0.10416,-0.12312,-1.96309
0.00046,-0.01766,-0.04677
-0.10406,1.65438,-0.49124
-0.21655,0.02025,-0.82786
-0.08822,1.40301,-0.73139
-0.60396,-0.32167,-3.19253
0.11992,0.1492,-0.10038
0.0016,-0.0031,-0.01242
-0.1771,0.86044,-1.1087
0.03988,-0.0299,-0.01965
0.07743,-0.02526,-0.06004
-0.17266,0.94872,-1.05006
-0.13977,0.10567,-0.27687
-0.12476,0.46877,-0.002
-0.12325,0.41776,-1.70033
0.08401,-0.03114,-0.06874
0.05304,0.06887,-1.53145
0.00054,-0.05386,0.0162
0.0529,-0.0009,-0.58827
0.02211,-0.04632,-0.25532
-0.14309,0.5419,-1.41637
0.09564,0.01283,-0.08334
-0.01257,-0.02704,-0.02571
-0.15787,0.58751,-1.64532
-0.19902,0.82526,-0.03057
0.01223,0.08451,-0.44039
-0.73097,-0.31886,-3.49419
-0.13717,0.45096,0.00785
-0.01692,-0.04023,-0.02822
0.022,-0.02642,-0.05189
-0.20721,0.09278,-0.4183
-0.25076,0.01555,-0.76259
0.00451,-0.0102,-0.02494
0.00194,-0.00138,-0.00488
-0.00044,-0.03068,-0.05771
-0.27495,-0.14136,-2.27406
-0.17957,0.87836,-1.23446
-0.10529,0.00685,-0.72769
-0.16195,0.57885,-1.69578
0.03744,-0.01926,-0.03533
-0.13498,1.46865,-0.3158
0.0052,-0.01113,-0.04275
-0.05829,0.27594,-0.08237
-0.16911,1.45143,-0.24548
-0.1704,0.81117,-0.04595
-0.22902,1.19244,-0.09745
0.03458,-0.09746,-0.00091
-0.08209,-0.00472,-1.8711
0.05649,0.0094,-0.04727
-0.10355,-0.02777,-1.61244
-0.00886,-0.0294,-0.02818
0.03603,0.00303,-0.98588
-0.03834,-0.01687,0.03609
-0.16982,1.02937,-1.16194
-0.17566,0.2446,-0.32054
-0.18393,-0.19469,-0.08066
0.06744,0.0054,-0.07255
0.02318,-0.02582,-0.16533
0.18111,-0.09234,-1.92538
0.07917,-0.02945,-0.05546
-0.21007,-0.2998,-0.14678
-0.08663,1.53111,-0.65617
0.08226,-0.02612,-0.06691
-0.14758,0.05311,-0.43373
-0.12819,0.28235,-1.77834
-0.06562,0.57334,-0.118
-0.07942,0.0296,-1.16895
-0.13954,1.38975,-0.8647
0.02857,0.00031,-0.05176
-0.0787,0.23907,0.01415
-0.02861,-0.08118,-0.06805
0.03756,-0.01605,-0.33789
-0.3243,-0.38767,-2.47881
0.04203,-0.02077,-0.54253
0.01294,-0.00669,-0.04701
-0.09557,0.03382,-1.24411
0.08022,0.10996,-0.51252
0.03275,-0.0003,-0.05565
-0.24637,1.0332,-1.47301
0.03885,-0.00908,-0.0661
-0.07509,0.42011,-0.0847
-0.11696,1.52635,-0.39987
0.01715,-0.03318,-1.77329
0.09219,-0.03958,-0.06441
0.03475,-0.06153,-0.71414
-0.18162,0.69599,-0.01414
-0.0875,1.44137,-0.45524
0.0792,0.06215,-1.76964
0.09128,-0.18583,-1.84554
0.15453,0.06049,-0.09096
0.04902,-0.00351,-0.07025
0.10543,0.10979,-1.78831
-0.35737,-0.21618,-2.5116
-0.12512,0.06717,-0.3619
-0.00103,-0.0047,-0.00718
-0.01002,0.03065,-0.01036
0.00262,-0.00034,-0.00104
0.0139,-0.00801,-0.06052
0.13699,-0.08103,-0.0834
0.03625,-0.00362,-0.03604
0.06759,-0.00843,-0.06353
-0.25832,0.82644,-1.68177
0.03513,-0.00894,-0.03635
-0.10784,0.13065,-1.82505
-0.1359,0.48656,-1.64966
0.05528,-0.01556,-0.04515
0.00757,-0.05237,-0.06742
-0.00001,-0.01458,-0.04139
0.06042,-0.0067,-0.075
-0.1023,0.20262,0.03397
0.0,0.0,0.0
0.03137,-0.01749,-0.0556
-0.11082,0.05659,-1.29624
-0.11205,0.22772,0.04126
0.01603,-0.03079,-0.10986
-0.01657,-0.02424,-0.0164
-0.14119,0.48391,0.01029
-0.20015,0.86961,-0.04037
-0.00411,0.05678,-0.63331
-0.1127,0.24643,0.02553
-0.12893,0.48126,-0.00223
0.00613,-0.03195,-0.05116
0.00122,-0.00622,-0.02487
0.00478,-0.04015,-0.04425
-0.05817,0.33818,-0.12783
-0.09129,0.03572,-1.5137
0.01696,-0.00335,-0.04884
-0.45994,-0.37866,-2.83566
-0.20217,1.45301,-0.18971
-0.05469,0.00037,-1.25877
-0.5732,-0.34775,-3.12254
-0.24531,1.35434,-1.04607
-0.06969,0.02099,-1.10843
0.00247,-0.04702,-1.94529
0.07052,-0.01398,-0.06201
-0.12853,0.2912,-1.39706
-0.18449,1.04994,-1.25915
0.07583,0.01063,-0.07668
0.07239,0.00064,-0.0689
-0.18122,-0.24006,-0.12465
-0.08306,0.19603,-0.19985
-0.09606,0.18369,0.01846
0.05951,-0.02046,-0.04881
0.00813,-0.00954,-0.04421
0.02841,-0.01128,-0.03453
-0.18992,0.09847,-0.34269
0.02503,-0.00299,-0.05188
-0.00045,0.0742,-0.01902
0.00124,-0.02237,-0.03188
-0.01847,-0.04858,-0.03848
0.07995,0.04622,-0.86978
0.0139,-0.00526,-0.04749
-0.12226,1.60976,-0.71444
0.00551,-0.03167,-0.03931
0.03204,-0.05224,-0.52817
-0.44512,-0.23484,-2.74341
-0.1121,0.15499,-1.60837
-0.48189,-0.30596,-2.86328
0.03956,-0.03756,-1.03616
-0.00065,-0.00441,-0.00827
-0.02727,-0.05556,-0.02861
0.01387,-0.00523,-0.04036
-0.1899,1.29644,-0.17751
-0.00415,-0.01144,-0.01753
-0.10221,0.33236,0.00742
0.09875,2.59892,-0.8349
-0.41047,-0.31484,-2.68107
-0.13631,1.62185,-0.33834
-0.3386,-0.32574,-2.50333
0.06225,0.00984,-0.07725
-0.91517,-0.36046,-4.00193
0.11006,0.11466,-0.45359
0.01859,-0.00409,-0.05241
-0.15107,-0.23594,-2.07698
-0.58205,-0.40098,-3.17153
-0.87208,-0.33239,-3.81654
-0.05023,0.08556,-0.31551
-0.0218,-0.0867,-0.07946
-0.00049,-0.01281,-0.02789
-0.05519,0.02125,-0.85252
-0.02317,-0.07699,-1.36497
-0.04696,1.32329,-0.34651
0.00236,0.00112,0.00412
0.0,0.0,0.0
-0.11089,0.31714,0.01469
-0.09567,-0.3816,-2.10468
0.00093,-0.0027,-0.00909
-0.0621,0.15722,-0.05524
0.13064,0.0381,-0.08671
-0.04963,-0.04905,0.06887
-0.01848,-0.04754,-0.03681
-0.0454,0.07431,-0.38389
0.14579,-0.07992,-0.08765
-0.13291,0.34125,0.02992
-0.00308,-0.03103,-0.03128
-0.00792,0.0315,0.00241
-0.33302,1.33913,-1.17228
0.0309,-0.00443,-0.05488
-0.05783,-0.02133,0.0613
-0.23595,0.47527,-1.78836
-0.01228,-0.02378,-0.02089
-0.0553,-0.08244,-0.04949
-0.22679,1.37129,-0.13765
0.06642,0.02461,-0.39849
-0.09133,0.09026,-1.39112
-0.24095,1.17267,-0.08963
-0.1642,0.10508,-1.91231
-0.21082,0.7808,-1.64319
0.10823,-0.05692,-0.07037
-0.17201,0.64212,-0.00921
0.00787,-0.03497,-0.07065
0.33279,3.49088,-1.28058
0.0815,0.00695,-0.07112
0.06837,0.01204,-0.05824
0.07909,-0.0117,-0.06173
-0.10721,0.32772,0.01573
0.01926,-0.00383,-0.0546
0.06762,-0.0126,-0.04968
-0.21378,1.14376,-1.16617
0.05536,-0.02265,-0.04966
-0.00239,-0.00655,-0.00576
-0.12435,1.67642,-0.36554
0.10817,0.0325,-0.08208
-0.04274,-0.07527,-0.05034
-0.1445,0.01465,-0.85614
0.13954,0.1467,-0.30117
0.01302,0.10215,-0.27006
0.10518,0.01595,-0.06631
-0.19718,0.91085,-1.33364
0.00618,-0.00846,-0.02643
0.0141,-0.00435,-0.03978
-0.09659,-0.11367,-0.04808
-0.04666,-0.02402,0.04847
-0.12114,1.7698,-0.76586
0.02587,0.14922,-0.19317
0.20005,-0.11373,-0.12071
-0.21736,1.21714,-1.07225
-0.00734,-0.02622,-0.03074
-0.24183,-0.29673,-2.27002
0.0,0.0,0.0
0.08204,-0.0563,-0.0297
0.0,0.0,0.0
-0.11926,0.39637,-1.61523
-0.01397,-0.02386,-0.03041
0.06295,-0.02154,-0.0642
-0.13595,0.1773,-1.82735
-0.03858,-0.02429,-1.30334
-0.1163,-0.20276,-0.1594
0.0372,0.00257,-0.07525
-0.10063,0.05079,-1.55541
0.06337,-0.06643,-0.03836
-0.12798,0.0281,-1.74261
0.00451,0.00011,0.00082
0.11266,-0.08125,-0.06019
-0.03058,-0.10503,-0.09602
-0.01832,-0.02727,-0.03266
0.23071,-0.13474,-0.13789
-0.02873,-0.05434,-0.03463
0.01927,-0.00355,-0.05663
0.00915,-0.07087,-0.09935
-0.20508,1.29816,-0.16878
-0.10636,0.01432,-0.79943
-0.22871,1.00071,-0.05712
-0.10832,0.36318,0.0117
0.02778,0.08526,-0.49762
-0.23131,1.14574,-1.25659
-0.04411,0.3811,0.00226
-0.20749,1.03019,-0.07136
-0.11967,1.67976,-0.4203
0.0708,-0.00463,-0.04916
0.12514,0.06582,-0.60566
-0.0754,1.90832,-0.44943
0.01865,-0.00385,-0.05164
-0.00331,-0.03224,-0.04594
-0.04687,2.0226,-0.52066
-0.05806,-0.07399,0.08467
-0.13696,-0.1641,-0.08522
0.08161,0.00585,-0.06875
-0.69788,-0.34459,-3.44462
0.0,0.0,0.0
0.07712,0.11717,-0.11877
-0.04141,0.1349,-0.18632
-0.0008,-0.02519,-0.0304
-0.08832,-0.14032,0.14036
0.0053,-0.03329,-0.0433
-0.09985,-0.15422,0.1569
-0.07905,-0.09696,-0.04873
-0.10629,0.18014,-1.44703
-0.09883,-0.11626,-0.05156
0.0,0.0,0.0
-0.0244,-0.052,-0.03661
-0.11045,0.20181,-1.66308
-0.19078,-0.02297,-2.01504
-0.01648,0.13415,-0.13273
-0.41259,-0.24203,-2.66009
0.00015,-0.00093,-0.00314
-0.78395,-0.3136,-3.57664
-0.00994,-0.03189,-0.02115
0.06898,-0.02655,-0.05792
-0.16916,0.10056,-1.92292
0.12688,-0.01318,-1.83821
-0.00047,0.00027,0.00647
-0.11558,0.25716,-1.74735
-0.18961,0.35798,-1.80781
-0.0009,-0.00626,-0.02512
-0.17236,1.28001,-0.96173
0.08218,0.01211,-0.07154
0.07516,0.03275,-0.52592
0.00114,-0.01102,-0.02361
-0.17392,0.6469,-0.01022
-0.10268,-0.16202,0.16174
-0.09512,1.65793,-0.59228
-0.57458,-0.4632,-3.18813
0.08874,0.13103,-0.35807
0.0838,0.01791,-0.84022
-0.12952,-0.2134,0.20064
0.01484,-0.03629,-0.12286
-0.11921,-0.13567,-0.04968
-0.20921,0.91944,-0.05081
0.01563,-0.00481,-0.04796
0.08036,-0.03061,-0.05673
-0.0109,-0.03353,-0.02556
0.09116,0.01211,-0.06991
0.00295,-0.0358,-0.05716
-0.1776,-0.06436,-1.9457
0.02938,-0.03324,-0.33412
-0.0602,0.02509,0.04627
0.05193,-0.02504,-0.04965
0.10522,0.13632,-0.28853
0.0801,0.13616,-0.17209
0.09808,0.02079,-0.07954
-0.04279,-0.038,0.03793
-0.08155,0.09094,0.03726
-0.18439,0.01403,-1.98172
-0.10757,0.02116,-1.6143
-0.07729,0.03481,-1.42936
0.0751,-0.03131,-0.06423
-0.14496,1.68065,-0.28048
0.0,0.0,0.0
-0.1077,-0.1294,-0.06472
-0.06498,-0.14518,-0.13618
0.02769,-0.00299,-0.05397
0.07813,-0.01037,-0.05575
-0.04363,0.22088,-0.13151
-0.00217,2.19732,-0.5526
0.06952,0.00413,-0.06182
-0.14941,0.06464,-1.90155
0.0093,-0.00493,-0.03538
0.00841,-0.00895,-0.03535
-0.14929,1.68289,-0.33017
0.07367,0.04096,-0.74888
-0.1151,0.08017,-1.64477
0.0011,-0.00098,-0.00456
0.24637,-0.24218,-2.08472
0.03403,0.00054,-0.03101
-0.01379,-0.02693,-0.02695
-0.79168,-0.30367,-3.47749
0.00631,-0.01486,-0.05289
-0.00819,-0.02632,-0.02873
0.04195,0.00688,-0.2219
-0.00074,-0.00116,-0.00058
-0.09586,1.83356,-0.50612
-0.00628,-0.01824,-0.01938
-0.07072,0.1402,0.02677
-0.3237,1.31297,-1.3478
-0.00893,-0.0304,-0.0267
-0.0009,-0.00438,-0.00787
0.0791,0.10492,-0.43859
0.01058,0.01469,-0.94772
-0.41226,-0.407,-0.20253
-0.02173,0.28908,0.01354
-0.02152,-0.0333,-0.02335
-0.03182,-0.12431,0.07848
-0.02618,-0.00643,0.02271
-0.21633,0.94531,-1.42256
-0.02328,-0.04951,-0.02252
-0.02819,-0.0524,-0.03303
-0.19076,1.59463,-0.27788
-0.01055,-0.03141,-0.02503
-0.10202,-0.18717,-0.12267
-0.09112,0.09816,-1.44852
0.01508,-0.05456,-0.18422
0.06374,0.00761,-0.07281
0.1544,0.02429,-0.06099
0.02594,-0.06868,-0.38173
-0.05038,-0.08633,-0.09419
-0.69159,-0.3683,-3.44524
-0.06772,-0.03014,0.08119
0.08646,0.00973,-0.0657
-0.43242,-0.43652,-2.77403
0.00255,0.00085,0.00345
-0.2104,-0.30778,-0.18686
-0.18962,2.04436,-1.0009
-0.00192,2.23461,-0.67686
0.0,0.0,0.0
-0.13166,-0.22158,-0.13377
0.01747,-0.00318,-0.04277
-0.00742,0.06009,-0.03889
0.02936,-0.06099,-1.33299
0.05019,0.09769,-0.08395
0.01881,-0.00295,-0.04777
0.06917,-0.00034,-0.06591
-0.06091,-0.07886,0.08812
-0.04404,0.15773,-0.09255
-0.07871,-0.11316,0.10972
-0.39187,-0.5357,-0.38542
-0.08816,0.46423,0.00052
-0.09591,1.82844,-0.59925
0.03183,-0.09372,-1.79831
-0.01346,-0.00884,-1.17448
-0.08358,-0.10336,-0.04659
-0.05381,-0.22463,-1.96206
0.02468,-0.00204,-0.06168
-0.13819,0.48585,0.00381
0.0,0.0,0.0
-0.00025,-0.0011,-0.00283
-0.00707,-0.02053,-0.04014
0.12384,0.07101,-0.59589
-0.1804,-0.25763,-0.18668
-0.25167,-0.07998,-2.17747
0.00146,-0.00023,0.00228
0.0328,0.09857,-0.04984
0.01125,-0.00513,-0.03774
0.00928,-0.02932,-0.07302
0.07028,0.19792,-1.75984
-0.07717,0.21069,0.01841
-0.18698,-0.1988,-0.0881
-0.00125,-0.013,-0.00563
-0.0005,-0.00272,0.00029
-0.23149,1.05958,-1.35252
0.00277,-0.03597,-0.04474
0.00125,-0.00709,-0.01765
-0.16981,2.05487,-0.43669
-0.30418,1.42701,-1.07754
0.11403,0.01816,-0.06775
0.05674,-0.00438,-0.9768
0.124,-0.08254,-0.06304
-0.09304,-0.09113,-1.61708
-0.22125,0.88899,-0.03654
-0.36831,-0.16959,-2.51713
0.08874,0.05978,-0.71685
0.03681,-0.0025,-0.03404
0.03211,-0.01724,-0.02147
0.14602,-0.07646,-0.09209
-0.09123,-0.02661,-1.56278
-0.01168,-0.02308,-0.02564
-0.5081,-0.2467,-2.90935
0.01832,-0.00444,-0.04976
-0.03033,-0.05441,-0.02654
0.02807,0.08639,-0.04315
-0.20249,1.2825,-0.16927
0.0,0.0,0.0
0.0349,-0.10141,-0.77683
-0.12444,-0.19721,0.18237
