10.169757;-1.2334702;24.743906
5.7027326;-4.5339184;24.932522
2.4021165;-8.466368;26.9056
8.149346;-6.2211456;25.42166
7.2953;-2.0011957;24.780825
12.766732;2.4115126;25.226395
36.24315;-9.664049;26.731596
-10.441605;-9.507104;31.935978
3.1174743;-3.3347075;25.603796
1.4634454;-5.602399;26.425352
4.5762687;-0.5610051;25.26856
5.0779977;-10.148117;27.290834
7.3737864;1.5694116;24.328714
12.223415;-0.45168832;25.138674
1.4344171;-2.417819;28.087915
-3.1356964;1.5658563;29.241037
24.463263;4.8763666;27.00902
9.936222;-3.9086711;25.026747
0.62910414;-4.411856;35.577873
-0.09828515;2.3050928;25.398897
16.061388;-9.443142;24.148495
18.153542;-1.639976;25.331182
17.148405;0.80593944;25.30722
8.419325;4.8476634;25.900272
8.583246;7.5605307;26.806423
6.5505595;11.279282;27.298407
-17.775848;-5.5017476;34.683994
-5.782039;17.374722;25.31669
22.790194;-9.279377;25.557837
4.3228683;12.758857;27.820822
4.969021;-7.186451;26.040369
12.735534;-2.8897643;25.170118
-6.7052774;-1.0838304;32.39385
19.943413;1.7178984;26.198332
-10.498464;-6.8650484;33.251
-3.3104274;-24.248447;31.58032
1.7490844;0.029257687;26.293518
-9.090218;-0.83485615;31.03655
27.97327;-10.935537;26.040134
15.174841;3.5123298;25.733301
-0.5035984;23.846931;28.536982
-9.866757;-2.2542727;33.0115
11.263376;-6.2431273;25.408398
5.6751466;5.1362677;26.165403
20.992151;-0.95285654;26.112833
24.482346;-3.382408;25.891253
9.96389;2.6246169;25.768824
16.582256;6.587874;27.099382
5.9147973;8.55796;26.844963
21.686825;-3.7601097;25.872927
3.4547515;10.051698;27.03689
-21.402712;-4.71639;34.77425
9.144165;10.39171;27.36493
-0.36703363;-7.6093097;27.611408
-5.1585336;0.4492455;30.746758
8.406042;-11.726866;27.058788
11.253087;8.556673;27.263477
26.946451;-5.16002;25.837734
18.960367;-4.401907;25.235693
23.592188;-6.328383;25.858788
